Year,structure,plot,block,trt,water,mono,gopher,native.richness,native.forb.richness,native.grass.richness,native.cover,native.forb.cover,native.grass.cover,inv.grass.cov,fesper.seeded,fesper.present,ACHMIL,ACMAME,ACMSTR,AMSMEN,ASCFAS,CALCIL,CIROCC,DEIFAS,ESCCAL,GRICAM,LAYPLA,LUPBIC,LUPMIC,LUPSUC,PHACIC,PLAERE,RANCAL,SISBEL,TRIWIL,ARIPUR,BROCAR,ELYCON,ELYGLA,FESMIC,HORBRA,HORINT,KOEMAC,MELIMP,MUHRIG,POASEC,SPOAIR,STIPUL,BRODIA,BROHOR,BROMAD,FESMYU,FESPER,HORMUR,POLMON,gopher.disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,12-IR,12,IR,1.25,0,0,4,4,0,0.96,0.96,0,0,0,0,0.01,0.2,0,0.55,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,12-R,12,R,1.25,0,0,6,6,0,1.16,1.16,0,0,0,0,0,0.05,0,0.05,0,0.01,0,0,0.1,0.8,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,13-DT,13,DT,1.25,0,0,9,6,3,1.15,0.48,0.67,0.05,0,0,0.01,0.05,0,0,0.01,0,0,0,0.1,0,0,0.01,0,0,0.3,0,0,0,0,0,0.02,0,0.6,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,13-FD,13,FD,1.25,0,0,9,6,3,0.89,0.59,0.3,0,1,1,0.02,0.05,0.02,0,0,0,0,0,0.2,0,0,0,0,0,0.15,0,0.15,0,0,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0.05,,,0,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,13-IR,13,IR,1.25,0,0,11,8,3,1,0.8,0.2,0,0,0,0.01,0.03,0.03,0.2,0,0,0,0,0.1,0.15,0,0,0,0.25,0.03,0,0,0,0,0,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,13-R,13,R,1.25,0,0,9,7,2,1.15,1.05,0.1,0,0,0,0.02,0.3,0,0,0,0.05,0,0,0.15,0.05,0,0.03,0,0.45,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,14-DT,14,DT,1.25,0,0,9,7,2,1.58,1.33,0.25,0.04,0,0,0,0.05,0.25,0.3,0,0,0,0,0.03,0.5,0,0,0.05,0.15,0,0,0,0,0,0,0,0,0.2,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,14-FD,14,FD,1.25,0,0,8,6,2,0.92,0.75,0.17,0.01,1,1,0.03,0.02,0,0,0,0,0.2,0,0,0,0,0,0.05,0.1,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.02,,,0,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,14-IR,14,IR,1.25,0,0,8,8,0,1.34,1.34,0,0.07,1,1,0,0.01,0.5,0.05,0,0.4,0.03,0,0.05,0,0,0,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,D,14-R,14,R,1.25,0,0,8,8,0,0.96,0.96,0,0,1,1,0.03,0.15,0.15,0,0,0,0,0.03,0,0.05,0,0,0.25,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,15-DT,15,DT,1.25,0,0,5,3,2,0.92,0.67,0.25,0,0,0,0,0,0.02,0,0,0,0,0,0,0.5,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.1,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,15-FD,15,FD,1.25,0,0,2,1,1,0.9,0.15,0.75,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,15-IR,15,IR,1.25,0,0,6,4,2,0.94,0.74,0.2,0,1,1,0,0,0,0.04,0,0,0,0,0,0.3,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.15,,,0,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,15-R,15,R,1.25,0,0,6,4,2,1.02,0.37,0.65,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0.2,0,0,0,0,0.01,0,0,0,0,0,0,0,0.6,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,16-DT,16,DT,1.25,0,0,6,4,2,1.17,0.47,0.7,0.02,0,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0,0.05,0.2,0,0,0,0,0,0.65,0,0,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,16-FD,16,FD,1.25,0,0,6,4,2,0.8,0.47,0.33,0,1,1,0,0.02,0.05,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.03,0,0,0,0,0,0,0,0,,,0,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,16-IR,16,IR,1.25,0,0,5,4,1,1.06,0.51,0.55,0,0,0,0,0.01,0.05,0,0,0,0.3,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,16-R,16,R,1.25,0,0,8,6,2,1.27,0.67,0.6,0.04,1,0,0.01,0,0.01,0,0,0,0.2,0,0.25,0,0,0,0,0.15,0.05,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,17-DT,17,DT,1.25,0,0,8,6,2,0.9,0.3,0.6,0.05,1,1,0,0.01,0.01,0,0,0,0.15,0,0.02,0,0,0.01,0,0.1,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,,,0,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,17-FD,17,FD,1.25,0,0,10,6,4,1.07,0.72,0.35,0,1,1,0.02,0,0.1,0,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.05,0,0,0.2,0,0,0.05,0,0,0,0,0.05,,,0,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,17-IR,17,IR,1.25,0,0,8,5,3,0.99,0.72,0.27,0.02,0,0,0,0.02,0,0.3,0,0,0,0,0.05,0,0,0,0,0.25,0.1,0,0,0,0,0,0.02,0,0.2,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,17-R,17,R,1.25,0,0,9,7,2,0.97,0.35,0.62,0,1,1,0,0.01,0.01,0.1,0,0.02,0.15,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0.6,0,0,0,0,0,0.02,0,0,0,0,0,,,0,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,18-DT,18,DT,1.25,0,0,6,4,2,0.95,0.23,0.72,0,0,0,0.01,0.01,0,0.2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.02,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,18-FD,18,FD,1.25,0,0,9,5,4,0.94,0.63,0.31,0,1,0,0,0.02,0,0.5,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0.1,0,0.1,0.1,0,0,0.01,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,F,18-IR,18,IR,1.25,0,0,7,5,2,0.84,0.74,0.1,0,0,0,0,0.05,0.02,0,0,0,0.5,0,0.02,0,0,0,0.15,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,18-R,18,R,1.25,0,0,5,4,1,1.3,1.25,0.05,0.01,1,0,0,0.1,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,19-DT,19,DT,1.25,0,0,10,8,2,1.04,0.74,0.3,0,1,1,0,0.03,0.01,0,0,0.2,0.05,0,0.2,0.03,0,0,0,0.02,0.2,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,,,0,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,19-FD,19,FD,1.25,0,0,8,6,2,0.97,0.42,0.55,0.03,0,0,0,0.15,0.05,0,0,0.05,0.02,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.15,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,19-IR,19,IR,1.25,0,0,7,4,3,1.08,0.55,0.53,0.08,1,1,0,0,0,0.05,0,0,0.15,0,0,0,0,0,0,0,0.3,0.05,0,0,0,0,0.45,0,0,0.05,0,0,0,0,0,0,0.03,0,,,0,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,19-R,19,R,1.25,0,0,8,6,2,1.38,0.98,0.4,0,0,1,0,0.1,0.05,0.3,0,0.03,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0,0.15,0,0,0,0,0,0,0,0,,,0,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,20-DT,20,DT,1.25,0,0,13,9,4,1.15,0.77,0.38,0,0,0,0.03,0,0.03,0,0,0.25,0.03,0,0.15,0.1,0,0,0.05,0.1,0,0,0.03,0,0,0,0.2,0,0.1,0.05,0,0,0,0,0,0,0,0.03,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,20-FD,20,FD,1.25,0,0,6,4,2,1.06,0.56,0.5,0.04,0,0,0,0.01,0,0.4,0,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,20-IR,20,IR,1.25,0,0,7,6,1,0.98,0.78,0.2,0.03,1,1,0,0.02,0.03,0,0,0.03,0.15,0,0.2,0,0,0,0,0,0.35,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,,,0,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,20-R,20,R,1.25,0,0,9,7,2,0.97,0.75,0.22,0.01,1,1,0.2,0.1,0,0,0.03,0,0.1,0,0.25,0,0,0,0,0.05,0,0,0,0.02,0,0,0.2,0,0,0.02,0,0,0,0,0,0,0,0,,,0,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,21-DT,21,DT,1.25,0,1,6,4,2,1.09,0.24,0.85,0.02,1,1,0.02,0.02,0.05,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.25,0,0,0,0,0,0,0,0,0,,,0,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,21-FD,21,FD,1.25,0,0,7,5,2,1.07,0.92,0.15,0,1,1,0,0,0,0.1,0,0.01,0,0,0,0.75,0,0,0,0,0.03,0.03,0,0,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0,,,0,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,21-IR,21,IR,1.25,0,0,7,4,3,1.08,0.68,0.4,0,0,0,0.01,0,0.02,0.55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0.15,0.2,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,L,21-R,21,R,1.25,0,1,8,6,2,1.09,0.38,0.71,0.5,0,0,0,0.02,0.05,0.03,0,0,0.1,0,0.03,0,0,0,0,0.15,0,0,0,0,0,0,0.7,0,0,0.01,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,I,22-DT,22,DT,1.25,0,0,3,2,1,0.18,0.03,0.15,0.22,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,,,0.5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,I,22-FD,22,FD,1.25,0,0,10,8,2,2.09,1.84,0.25,0.41,1,1,0.02,0.02,0.2,0,0,0.4,0.75,0,0.1,0,0,0,0.05,0.3,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0,0,0,0,0,0,,,0.2,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,I,22-IR,22,IR,1.25,0,0,6,4,2,0.65,0.57,0.08,0.05,1,1,0,0.1,0.1,0,0,0.35,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0,0,,,0.4,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,I,22-R,22,R,1.25,0,0,11,9,2,1,0.7,0.3,0,0,0,0,0.02,0.15,0.1,0,0.15,0.01,0,0.03,0.2,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,,,0.05,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,I,23-DT,23,DT,1.25,0,0,8,6,2,1.26,1.09,0.17,0,0,0,0.01,0,0,0,0,0,0.02,0,0.01,0.9,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.15,0.02,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
