"year","block","trt","subplot","species","prob","drought","native","graminoid","cover","sub.tcov","BG","Litter","sub.tveg"
"2022","50","ir","n","RACO",0.02,"1","N",0,0,101.6,70,30,1.6
"2022","50","ir","n","MONU",NA,"1",NA,NA,NA,101.6,70,30,1.6
"2022","50","ir","n","CHLE",NA,"1",NA,NA,NA,101.6,70,30,1.6
"2022","50","ir","n","BOCU",0.24,"1","N",1,1,101.6,70,30,1.6
"2022","50","ir","n","MATA",0.03,"1","N",0,0,101.6,70,30,1.6
"2022","50","ir","n","ARLU",0.1,"1","N",0,0,101.6,70,30,1.6
"2022","50","ir","n","POSE",0.08,"1","N",1,0,101.6,70,30,1.6
"2022","50","ir","n","ACHY",0.13,"1","N",1,0.1,101.6,70,30,1.6
"2022","50","ir","n","FEID",0.03,"1","N",1,0,101.6,70,30,1.6
"2022","50","ir","n","POOL",NA,"1","I",0,NA,101.6,70,30,1.6
"2022","50","ir","n","BRTE",NA,"1","I",1,0,101.6,70,30,1.6
"2022","50","ir","n","LIPU",0.08,"1","N",0,0,101.6,70,30,1.6
"2022","50","ir","n","GAAR",NA,"1","N",0,NA,101.6,70,30,1.6
"2022","50","ir","s","HEVI",0.03,"1","N",0,0.25,98.75,80,15,3.75
"2022","50","ir","s","ARLU",0.1,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","ARFR",0.03,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","CHLE",NA,"1",NA,NA,NA,98.75,80,15,3.75
"2022","50","ir","s","ACMI",0.09,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","POSE",0.08,"1","N",1,0.25,98.75,80,15,3.75
"2022","50","ir","s","SPCR",0.04,"1","N",1,0.25,98.75,80,15,3.75
"2022","50","ir","s","FEID",0.03,"1","N",1,0,98.75,80,15,3.75
"2022","50","ir","s","SPCO",0.03,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","ACHY",0.13,"1","N",1,0,98.75,80,15,3.75
"2022","50","ir","s","MONU",NA,"1",NA,NA,NA,98.75,80,15,3.75
"2022","50","ir","s","GAAR",NA,"1","N",0,NA,98.75,80,15,3.75
"2022","50","ir","s","LIPU",0.08,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","BRTE",NA,"1","I",1,0,98.75,80,15,3.75
"2022","50","ir","s","HECO",0.04,"1","N",1,0,98.75,80,15,3.75
"2022","50","ir","s","THFI",0.03,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","POOL",NA,"1","I",0,NA,98.75,80,15,3.75
"2022","50","ir","s","MATA",0.03,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","RACO",0.02,"1","N",0,0,98.75,80,15,3.75
"2022","50","ir","s","BOCU",0.24,"1","N",1,3,98.75,80,15,3.75
"2022","50","r","n","ASDR",0.01,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","HECO",0.08,"1","N",1,4.5,100.2,90,4,6.2
"2022","50","r","n","CHLE",NA,"1",NA,NA,NA,100.2,90,4,6.2
"2022","50","r","n","BOCU",0.13,"1","N",1,0.75,100.2,90,4,6.2
"2022","50","r","n","DACA",0,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","PASM",0.06,"1","N",1,0.75,100.2,90,4,6.2
"2022","50","r","n","GAAR",0.01,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","CHAL",NA,"1","I",0,0.1,100.2,90,4,6.2
"2022","50","r","n","MATA",0,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","ACMI",0.02,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","LIPU",0.01,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","ARFR",0.2,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","BOGR",0,"1","N",1,0,100.2,90,4,6.2
"2022","50","r","n","FEID",0,"1","N",1,0,100.2,90,4,6.2
"2022","50","r","n","THFI",0.47,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","n","ACHY",0,"1","N",1,0,100.2,90,4,6.2
"2022","50","r","n","BRTE",NA,"1","I",1,0.1,100.2,90,4,6.2
"2022","50","r","n","POPE",NA,"1","N",0,NA,100.2,90,4,6.2
"2022","50","r","n","RACO",0,"1","N",0,0,100.2,90,4,6.2
"2022","50","r","s","LIPU",0.01,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","THFI",0.47,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","ASDR",0.01,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","MATA",0,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","CHLE",NA,"1",NA,NA,NA,95.5,90,2,3.5
"2022","50","r","s","DACA",0,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","BRTE",NA,"1","I",1,0,95.5,90,2,3.5
"2022","50","r","s","ACMI",0.02,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","FEID",0,"1","N",1,0,95.5,90,2,3.5
"2022","50","r","s","ARFR",0.2,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","ACHY",0,"1","N",1,0,95.5,90,2,3.5
"2022","50","r","s","BOCU",0.13,"1","N",1,1.25,95.5,90,2,3.5
"2022","50","r","s","BOGR",0,"1","N",1,0.75,95.5,90,2,3.5
"2022","50","r","s","HECO",0.08,"1","N",1,1.25,95.5,90,2,3.5
"2022","50","r","s","GAAR",0.01,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","PASM",0.06,"1","N",1,0.25,95.5,90,2,3.5
"2022","50","r","s","RACO",0,"1","N",0,0,95.5,90,2,3.5
"2022","50","r","s","CHAL",NA,"1","I",0,0,95.5,90,2,3.5
"2022","50","r","s","POPE",NA,"1","N",0,NA,95.5,90,2,3.5
"2022","51","dt","n","PASM",0.1,"0","N",1,6,99.75,80,12,7.75
"2022","51","dt","n","ACMI",0.01,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","POPE",NA,"0","N",0,NA,99.75,80,12,7.75
"2022","51","dt","n","SPCR",0.13,"0","N",1,0.5,99.75,80,12,7.75
"2022","51","dt","n","HECO",0.25,"0","N",1,0.5,99.75,80,12,7.75
"2022","51","dt","n","GAAR",0,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","ARLU",0.02,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","KOMA",0.15,"0","N",1,0,99.75,80,12,7.75
"2022","51","dt","n","LIPU",0.02,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","BOCU",NA,"0","N",1,0,99.75,80,12,7.75
"2022","51","dt","n","CHLE",NA,"0",NA,NA,NA,99.75,80,12,7.75
"2022","51","dt","n","DACA",0.01,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","ASDR",0.02,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","ACHY",0.2,"0","N",1,0.75,99.75,80,12,7.75
"2022","51","dt","n","BRTE",NA,"0","I",1,0,99.75,80,12,7.75
"2022","51","dt","n","FEID",0.04,"0","N",1,0,99.75,80,12,7.75
"2022","51","dt","n","POOL",NA,"0","I",0,NA,99.75,80,12,7.75
"2022","51","dt","n","AMRE",NA,"0",NA,NA,NA,99.75,80,12,7.75
"2022","51","dt","n","RACO",NA,"0","N",0,NA,99.75,80,12,7.75
"2022","51","dt","n","MATA",0.01,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","SPCO",0.02,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","n","HEVI",0.02,"0","N",0,0,99.75,80,12,7.75
"2022","51","dt","s","SPCR",0.13,"0","N",1,0,94.6,50,35,9.6
"2022","51","dt","s","ARLU",0.02,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","LIPU",0.02,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","HECO",0.25,"0","N",1,3,94.6,50,35,9.6
"2022","51","dt","s","POPE",NA,"0","N",0,NA,94.6,50,35,9.6
"2022","51","dt","s","HEVI",0.02,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","ASDR",0.02,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","KOMA",0.15,"0","N",1,0,94.6,50,35,9.6
"2022","51","dt","s","ACHY",0.2,"0","N",1,0,94.6,50,35,9.6
"2022","51","dt","s","SPCO",0.02,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","BRTE",NA,"0","I",1,0,94.6,50,35,9.6
"2022","51","dt","s","CHLE",NA,"0",NA,NA,NA,94.6,50,35,9.6
"2022","51","dt","s","BOCU",NA,"0","N",1,0.1,94.6,50,35,9.6
"2022","51","dt","s","PASM",0.1,"0","N",1,6.5,94.6,50,35,9.6
"2022","51","dt","s","AMRE",NA,"0",NA,NA,NA,94.6,50,35,9.6
"2022","51","dt","s","ACMI",0.01,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","POOL",NA,"0","I",0,NA,94.6,50,35,9.6
"2022","51","dt","s","FEID",0.04,"0","N",1,0,94.6,50,35,9.6
"2022","51","dt","s","MATA",0.01,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","RACO",NA,"0","N",0,NA,94.6,50,35,9.6
"2022","51","dt","s","GAAR",0,"0","N",0,0,94.6,50,35,9.6
"2022","51","dt","s","DACA",0.01,"0","N",0,0,94.6,50,35,9.6
"2022","51","fd","n","BOCU",0.13,"0","N",1,14,98,70,10,18
"2022","51","fd","n","AMRE",NA,"0",NA,NA,NA,98,70,10,18
"2022","51","fd","n","ACHY",0.1,"0","N",1,0,98,70,10,18
"2022","51","fd","n","THFI",0.04,"0","N",0,0,98,70,10,18
"2022","51","fd","n","SPCR",NA,"0","N",1,NA,98,70,10,18
"2022","51","fd","n","ASDR",0.12,"0","N",0,0,98,70,10,18
"2022","51","fd","n","ARFR",0.04,"0","N",0,0,98,70,10,18
"2022","51","fd","n","POOL",NA,"0","I",0,NA,98,70,10,18
"2022","51","fd","n","BRTE",NA,"0","I",1,0,98,70,10,18
"2022","51","fd","n","CHLE",NA,"0",NA,NA,NA,98,70,10,18
"2022","51","fd","n","ELEL",0.04,"0","N",1,0,98,70,10,18
"2022","51","fd","n","DACA",0.05,"0","N",0,0,98,70,10,18
"2022","51","fd","n","PASM",0.06,"0","N",1,4,98,70,10,18
"2022","51","fd","n","KOMA",0.05,"0","N",1,0,98,70,10,18
"2022","51","fd","n","POSE",0.04,"0","N",1,0,98,70,10,18
"2022","51","fd","n","ARLU",0.04,"0","N",0,0,98,70,10,18
"2022","51","fd","n","POPE",0.04,"0","N",0,0,98,70,10,18
"2022","51","fd","n","GAAR",0.14,"0","N",0,0,98,70,10,18
"2022","51","fd","n","RACO",0.05,"0","N",0,0,98,70,10,18
"2022","51","fd","n","LIPU",0.06,"0","N",0,0,98,70,10,18
"2022","51","fd","s","SPCR",NA,"0","N",1,NA,97.25,80,5,12.25
"2022","51","fd","s","BRTE",NA,"0","I",1,0,97.25,80,5,12.25
"2022","51","fd","s","ARFR",0.04,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","ELEL",0.04,"0","N",1,0,97.25,80,5,12.25
"2022","51","fd","s","RACO",0.05,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","BOCU",0.13,"0","N",1,9.5,97.25,80,5,12.25
"2022","51","fd","s","POOL",NA,"0","I",0,NA,97.25,80,5,12.25
"2022","51","fd","s","DACA",0.05,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","AMRE",NA,"0",NA,NA,NA,97.25,80,5,12.25
"2022","51","fd","s","ACHY",0.1,"0","N",1,0,97.25,80,5,12.25
"2022","51","fd","s","CHLE",NA,"0",NA,NA,NA,97.25,80,5,12.25
"2022","51","fd","s","GAAR",0.14,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","PASM",0.06,"0","N",1,1.5,97.25,80,5,12.25
"2022","51","fd","s","POPE",0.04,"0","N",0,1,97.25,80,5,12.25
"2022","51","fd","s","ASDR",0.12,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","THFI",0.04,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","ARLU",0.04,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","LIPU",0.06,"0","N",0,0,97.25,80,5,12.25
"2022","51","fd","s","POSE",0.04,"0","N",1,0,97.25,80,5,12.25
"2022","51","fd","s","KOMA",0.05,"0","N",1,0.25,97.25,80,5,12.25
"2022","51","ir","n","BRTE",NA,"0","I",1,0,102.1,90,2,10.1
"2022","51","ir","n","THFI",0.04,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","SPCR",0.03,"0","N",1,0,102.1,90,2,10.1
"2022","51","ir","n","SPCO",0.04,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","ARLU",0.08,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","RACO",0.03,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","ACMI",0.15,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","DACA",0.01,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","PASM",0.02,"0","N",1,0.1,102.1,90,2,10.1
"2022","51","ir","n","ARFR",0.03,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","ARPU",0.12,"0","N",1,0,102.1,90,2,10.1
"2022","51","ir","n","GAAR",0.01,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","FEID",0.02,"0","N",1,0,102.1,90,2,10.1
"2022","51","ir","n","BOCU",0.26,"0","N",1,10,102.1,90,2,10.1
"2022","51","ir","n","HEVI",0.03,"0","N",0,0,102.1,90,2,10.1
"2022","51","ir","n","POSE",0.1,"0","N",1,0,102.1,90,2,10.1
"2022","51","ir","s","SPCR",0.03,"0","N",1,0,97.5,70,2,25.5
"2022","51","ir","s","PASM",0.02,"0","N",1,0.25,97.5,70,2,25.5
"2022","51","ir","s","DACA",0.01,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","HEVI",0.03,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","GAAR",0.01,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","SPCO",0.04,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","BOCU",0.26,"0","N",1,25,97.5,70,2,25.5
"2022","51","ir","s","POSE",0.1,"0","N",1,0,97.5,70,2,25.5
"2022","51","ir","s","THFI",0.04,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","ARFR",0.03,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","ARPU",0.12,"0","N",1,0,97.5,70,2,25.5
"2022","51","ir","s","FEID",0.02,"0","N",1,0,97.5,70,2,25.5
"2022","51","ir","s","ARLU",0.08,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","BRTE",NA,"0","I",1,0.25,97.5,70,2,25.5
"2022","51","ir","s","RACO",0.03,"0","N",0,0,97.5,70,2,25.5
"2022","51","ir","s","ACMI",0.15,"0","N",0,0,97.5,70,2,25.5
"2022","51","r","n","RACO",0.32,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","BRTE",NA,"0","I",1,0,99.5,80,17,2.5
"2022","51","r","n","SPCR",NA,"0","N",1,NA,99.5,80,17,2.5
"2022","51","r","n","ACMI",0.03,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","ARPO",NA,"0",NA,NA,NA,99.5,80,17,2.5
"2022","51","r","n","ARPU",0.01,"0","N",1,0,99.5,80,17,2.5
"2022","51","r","n","POSE",0.34,"0","N",1,0.75,99.5,80,17,2.5
"2022","51","r","n","MATA",0.01,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","LIPU",0.06,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","ASDR",0.03,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","CHLE",NA,"0",NA,NA,NA,99.5,80,17,2.5
"2022","51","r","n","BOCU",0.02,"0","N",1,1.25,99.5,80,17,2.5
"2022","51","r","n","DACA",0.03,"0","N",0,0.25,99.5,80,17,2.5
"2022","51","r","n","SPCO",0.01,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","SCSC",0.02,"0","N",1,0,99.5,80,17,2.5
"2022","51","r","n","POOL",NA,"0","I",0,NA,99.5,80,17,2.5
"2022","51","r","n","HEVI",0.09,"0","N",0,0,99.5,80,17,2.5
"2022","51","r","n","BOGR",0,"0","N",1,0,99.5,80,17,2.5
"2022","51","r","n","KOMA",0.04,"0","N",1,0,99.5,80,17,2.5
"2022","51","r","n","POPE",0.01,"0","N",0,0.25,99.5,80,17,2.5
"2022","51","r","s","ACMI",0.03,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","BRTE",NA,"0","I",1,0,100.7,80,15,5.7
"2022","51","r","s","SPCO",0.01,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","KOMA",0.04,"0","N",1,0.5,100.7,80,15,5.7
"2022","51","r","s","SCSC",0.02,"0","N",1,3.75,100.7,80,15,5.7
"2022","51","r","s","MATA",0.01,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","RACO",0.32,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","SPCR",NA,"0","N",1,NA,100.7,80,15,5.7
"2022","51","r","s","BOGR",0,"0","N",1,0,100.7,80,15,5.7
"2022","51","r","s","ARPU",0.01,"0","N",1,0,100.7,80,15,5.7
"2022","51","r","s","DACA",0.03,"0","N",0,0.1,100.7,80,15,5.7
"2022","51","r","s","ASDR",0.03,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","POOL",NA,"0","I",0,NA,100.7,80,15,5.7
"2022","51","r","s","CHLE",NA,"0",NA,NA,NA,100.7,80,15,5.7
"2022","51","r","s","HEVI",0.09,"0","N",0,0.1,100.7,80,15,5.7
"2022","51","r","s","POPE",0.01,"0","N",0,0.25,100.7,80,15,5.7
"2022","51","r","s","ARPO",NA,"0",NA,NA,NA,100.7,80,15,5.7
"2022","51","r","s","POSE",0.34,"0","N",1,1,100.7,80,15,5.7
"2022","51","r","s","LIPU",0.06,"0","N",0,0,100.7,80,15,5.7
"2022","51","r","s","BOCU",0.02,"0","N",1,0,100.7,80,15,5.7
"2022","52","dt","n","LIPU",0.02,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","BRTE",NA,"0","I",1,0.5,96.25,50,40,6.25
"2022","52","dt","n","KOMA",0.1,"0","N",1,0,96.25,50,40,6.25
"2022","52","dt","n","AMRE",NA,"0",NA,NA,NA,96.25,50,40,6.25
"2022","52","dt","n","RACO",NA,"0","N",0,NA,96.25,50,40,6.25
"2022","52","dt","n","ARLU",0.03,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","SPCR",0.12,"0","N",1,4,96.25,50,40,6.25
"2022","52","dt","n","ACMI",0.01,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","THFI",0,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","CHLE",NA,"0",NA,NA,0,96.25,50,40,6.25
"2022","52","dt","n","SCSC",0.06,"0","N",1,0.5,96.25,50,40,6.25
"2022","52","dt","n","POPE",0.03,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","ACHY",0.23,"0","N",1,0,96.25,50,40,6.25
"2022","52","dt","n","SPCO",0.02,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","GAAR",0,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","HECO",0.24,"0","N",1,0.75,96.25,50,40,6.25
"2022","52","dt","n","ARFR",0.04,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","HEVI",0.01,"0","N",0,0,96.25,50,40,6.25
"2022","52","dt","n","PASM",0.09,"0","N",1,0.5,96.25,50,40,6.25
"2022","52","dt","s","GAAR",0,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","SPCO",0.02,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","CHLE",NA,"0",NA,NA,0.75,102.75,80,15,7.75
"2022","52","dt","s","BRTE",NA,"0","I",1,0,102.75,80,15,7.75
"2022","52","dt","s","ARLU",0.03,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","AMRE",NA,"0",NA,NA,NA,102.75,80,15,7.75
"2022","52","dt","s","LIPU",0.02,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","ACHY",0.23,"0","N",1,0,102.75,80,15,7.75
"2022","52","dt","s","SCSC",0.06,"0","N",1,0,102.75,80,15,7.75
"2022","52","dt","s","POPE",0.03,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","SPCR",0.12,"0","N",1,0.25,102.75,80,15,7.75
"2022","52","dt","s","RACO",NA,"0","N",0,NA,102.75,80,15,7.75
"2022","52","dt","s","THFI",0,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","KOMA",0.1,"0","N",1,2.25,102.75,80,15,7.75
"2022","52","dt","s","ACMI",0.01,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","HECO",0.24,"0","N",1,4.5,102.75,80,15,7.75
"2022","52","dt","s","ARFR",0.04,"0","N",0,0,102.75,80,15,7.75
"2022","52","dt","s","PASM",0.09,"0","N",1,0,102.75,80,15,7.75
"2022","52","dt","s","HEVI",0.01,"0","N",0,0,102.75,80,15,7.75
"2022","52","fd","n","DACA",0.07,"0","N",0,0.1,100.2,90,3,7.2
"2022","52","fd","n","HECO",0.08,"0","N",1,2,100.2,90,3,7.2
"2022","52","fd","n","POSE",0.04,"0","N",1,0,100.2,90,3,7.2
"2022","52","fd","n","SPCO",0.04,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","CHLE",NA,"0",NA,NA,NA,100.2,90,3,7.2
"2022","52","fd","n","ASDR",0.15,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","BOCU",0.14,"0","N",1,4,100.2,90,3,7.2
"2022","52","fd","n","POPE",NA,"0","N",0,1,100.2,90,3,7.2
"2022","52","fd","n","SCSC",0.07,"0","N",1,0,100.2,90,3,7.2
"2022","52","fd","n","RACO",0.05,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","ARPU",0.06,"0","N",1,0,100.2,90,3,7.2
"2022","52","fd","n","LIPU",0.06,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","THFI",0.05,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","ARFR",0.04,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","ACMI",0.06,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","HEVI",0.05,"0","N",0,0,100.2,90,3,7.2
"2022","52","fd","n","BRTE",NA,"0","I",1,0.1,100.2,90,3,7.2
"2022","52","fd","n","ELEL",0.04,"0","N",1,0,100.2,90,3,7.2
"2022","52","fd","s","BRTE",NA,"0","I",1,0,106.1,90,5,11.1
"2022","52","fd","s","CHLE",NA,"0",NA,NA,NA,106.1,90,5,11.1
"2022","52","fd","s","HEVI",0.05,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","DACA",0.07,"0","N",0,0.1,106.1,90,5,11.1
"2022","52","fd","s","SCSC",0.07,"0","N",1,0,106.1,90,5,11.1
"2022","52","fd","s","HECO",0.08,"0","N",1,5,106.1,90,5,11.1
"2022","52","fd","s","ELEL",0.04,"0","N",1,0,106.1,90,5,11.1
"2022","52","fd","s","ARFR",0.04,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","SPCO",0.04,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","THFI",0.05,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","ARPU",0.06,"0","N",1,0,106.1,90,5,11.1
"2022","52","fd","s","LIPU",0.06,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","POSE",0.04,"0","N",1,0,106.1,90,5,11.1
"2022","52","fd","s","POPE",NA,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","ACMI",0.06,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","BOCU",0.14,"0","N",1,6,106.1,90,5,11.1
"2022","52","fd","s","ASDR",0.15,"0","N",0,0,106.1,90,5,11.1
"2022","52","fd","s","RACO",0.05,"0","N",0,0,106.1,90,5,11.1
"2022","52","ir","n","FEID",0,"0","N",1,0,100,10,40,50
"2022","52","ir","n","HEVI",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","BOGR",0.56,"0","N",1,50,100,10,40,50
"2022","52","ir","n","RACO",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","ASDR",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","POSE",0,"0","N",1,0,100,10,40,50
"2022","52","ir","n","DACA",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","PASM",0,"0","N",1,0,100,10,40,50
"2022","52","ir","n","GAAR",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","ACHY",0.43,"0","N",1,0,100,10,40,50
"2022","52","ir","n","BRTE",NA,"0","I",1,0,100,10,40,50
"2022","52","ir","n","SPCO",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","MATA",NA,"0","N",0,NA,100,10,40,50
"2022","52","ir","n","POPE",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","ARFR",0,"0","N",0,0,100,10,40,50
"2022","52","ir","n","SPCR",0,"0","N",1,0,100,10,40,50
"2022","52","ir","n","LIPU",0.01,"0","N",0,0,100,10,40,50
"2022","52","ir","n","CHLE",NA,"0",NA,NA,NA,100,10,40,50
"2022","52","ir","s","FEID",0,"0","N",1,0,105.25,30,30,45.25
"2022","52","ir","s","MATA",NA,"0","N",0,NA,105.25,30,30,45.25
"2022","52","ir","s","SPCR",0,"0","N",1,0,105.25,30,30,45.25
"2022","52","ir","s","POSE",0,"0","N",1,0,105.25,30,30,45.25
"2022","52","ir","s","ARFR",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","DACA",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","RACO",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","BRTE",NA,"0","I",1,0,105.25,30,30,45.25
"2022","52","ir","s","POPE",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","BOGR",0.56,"0","N",1,45,105.25,30,30,45.25
"2022","52","ir","s","ACHY",0.43,"0","N",1,0.25,105.25,30,30,45.25
"2022","52","ir","s","PASM",0,"0","N",1,0,105.25,30,30,45.25
"2022","52","ir","s","SPCO",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","HEVI",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","LIPU",0.01,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","CHLE",NA,"0",NA,NA,NA,105.25,30,30,45.25
"2022","52","ir","s","ASDR",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","ir","s","GAAR",0,"0","N",0,0,105.25,30,30,45.25
"2022","52","r","n","CHLE",NA,"0",NA,NA,NA,96.35,80,15,1.35
"2022","52","r","n","BOGR",NA,"0","N",1,0.25,96.35,80,15,1.35
"2022","52","r","n","SCSC",0.05,"0","N",1,0,96.35,80,15,1.35
"2022","52","r","n","KOMA",0.01,"0","N",1,0,96.35,80,15,1.35
"2022","52","r","n","MATA",0,"0","N",0,0,96.35,80,15,1.35
"2022","52","r","n","LIPU",0.01,"0","N",0,0,96.35,80,15,1.35
"2022","52","r","n","ACHY",0.05,"0","N",1,0.1,96.35,80,15,1.35
"2022","52","r","n","ARFR",0.26,"0","N",0,0,96.35,80,15,1.35
"2022","52","r","n","POPE",0.12,"0","N",0,0,96.35,80,15,1.35
"2022","52","r","n","HEVI",0,"0","N",0,0,96.35,80,15,1.35
"2022","52","r","n","ACMI",0.12,"0","N",0,0,96.35,80,15,1.35
